                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.105 Rnm= 1.649 K shell
 Pot 1 Z= 8 Rmt= 0.905 Rnm= 1.352
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.781E+00 kf=1.619E+00 Vint=-1.277E+01 Rs_int= 2.240
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0100
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    18.3000    2.609561E-05  2.599839E-04  5.664921E+01
    18.3500    7.289464E-05  2.580525E-04  5.683505E+01
    18.4000    1.164989E-04  2.561212E-04  5.702088E+01
    18.4500    1.554558E-04  2.541898E-04  5.720672E+01
    18.5000    1.884949E-04  2.522584E-04  5.739255E+01
    18.5500    2.145688E-04  2.503270E-04  5.757839E+01
    18.6000    2.328863E-04  2.483957E-04  5.776422E+01
    18.6500    2.429361E-04  2.464643E-04  5.795006E+01
    18.7000    2.444999E-04  2.445329E-04  5.813589E+01
    18.7500    2.376560E-04  2.426015E-04  5.832173E+01
    18.8000    2.227717E-04  2.406702E-04  5.850756E+01
    18.8500    2.004863E-04  2.387388E-04  5.869340E+01
    18.9000    1.716845E-04  2.368074E-04  5.887923E+01
    18.9500    1.374623E-04  2.348760E-04  5.906507E+01
    19.0000    9.908528E-05  2.329447E-04  5.925090E+01
    19.0500    5.695230E-05  2.320409E-04  5.944229E+01
    19.1000    1.307292E-05  2.311372E-04  5.963367E+01
    19.1500   -3.094058E-05  2.302335E-04  5.982506E+01
    19.2000   -7.348355E-05  2.293298E-04  6.001644E+01
    19.2500   -1.130175E-04  2.284260E-04  6.020783E+01
    19.3000   -1.481256E-04  2.275223E-04  6.039921E+01
    19.3500   -1.775637E-04  2.266186E-04  6.059060E+01
    19.4000   -2.003042E-04  2.257149E-04  6.078198E+01
