                                                          Feff 6.01l  potph 4.12
 Abs   Z=29 Rmt= 1.112 Rnm= 1.658 K shell
 Pot 1 Z= 8 Rmt= 0.911 Rnm= 1.358
 Gam_ch=1.761E+00 H-L exch
 Mu=-2.800E+00 kf=1.605E+00 Vint=-1.262E+01 Rs_int= 2.259
 S02  1.000                                               Feff 6.01l ff2chi 2.01
 Curved wave amplitude ratio filter   4.000%
    file           sig2  cw amp ratio   deg  nlegs  r effective
 feff0001.dat    0.00000    100.00      1.00     2   2.0224
    1/   1 paths used
 -------------------------------------------------------------------------------
      k          chi          mag           phase @#
    17.3500   -6.325039E-05  3.062910E-04  5.361508E+01
    17.4000   -1.150718E-04  3.030939E-04  5.379650E+01
    17.4500   -1.620486E-04  2.998967E-04  5.397793E+01
    17.5000   -2.027355E-04  2.966996E-04  5.415935E+01
    17.5500   -2.359251E-04  2.935024E-04  5.434078E+01
    17.6000   -2.606843E-04  2.903053E-04  5.452220E+01
    17.6500   -2.763788E-04  2.871081E-04  5.470363E+01
    17.7000   -2.826888E-04  2.839109E-04  5.488505E+01
    17.7500   -2.796126E-04  2.807138E-04  5.506648E+01
    17.8000   -2.674603E-04  2.775166E-04  5.524790E+01
    17.8500   -2.468364E-04  2.743195E-04  5.542933E+01
    17.9000   -2.186134E-04  2.711223E-04  5.561075E+01
    17.9500   -1.838970E-04  2.679252E-04  5.579218E+01
    18.0000   -1.439831E-04  2.647280E-04  5.597360E+01
    18.0500   -9.933923E-05  2.629138E-04  5.616121E+01
    18.1000   -5.183581E-05  2.610995E-04  5.634881E+01
    18.1500   -3.176619E-06  2.592853E-04  5.653642E+01
    18.2000    4.491736E-05  2.574710E-04  5.672402E+01
    18.2500    9.076872E-05  2.556568E-04  5.691163E+01
    18.3000    1.328021E-04  2.538425E-04  5.709923E+01
    18.3500    1.695984E-04  2.520283E-04  5.728684E+01
    18.4000    1.999425E-04  2.502140E-04  5.747444E+01
    18.4500    2.228632E-04  2.483998E-04  5.766205E+01
    18.5000    2.376643E-04  2.465856E-04  5.784965E+01
    18.5500    2.439447E-04  2.447713E-04  5.803726E+01
    18.6000    2.416089E-04  2.429571E-04  5.822486E+01
    18.6500    2.308656E-04  2.411428E-04  5.841247E+01
    18.7000    2.122161E-04  2.393286E-04  5.860007E+01
    18.7500    1.864323E-04  2.375143E-04  5.878768E+01
    18.8000    1.545254E-04  2.357001E-04  5.897528E+01
    18.8500    1.177068E-04  2.338858E-04  5.916289E+01
    18.9000    7.734241E-05  2.320716E-04  5.935049E+01
    18.9500    3.490191E-05  2.302573E-04  5.953810E+01
    19.0000   -8.094481E-06  2.284431E-04  5.972570E+01
    19.0500   -5.140601E-05  2.275081E-04  5.991818E+01
    19.1000   -9.247042E-05  2.265731E-04  6.011066E+01
    19.1500   -1.297929E-04  2.256380E-04  6.030314E+01
    19.2000   -1.620290E-04  2.247030E-04  6.049562E+01
    19.2500   -1.880328E-04  2.237680E-04  6.068810E+01
    19.3000   -2.068978E-04  2.228330E-04  6.088058E+01
    19.3500   -2.179883E-04  2.218980E-04  6.107306E+01
    19.4000   -2.209608E-04  2.209630E-04  6.126554E+01
